FPR,TPR
0.0,0.04090743440233236
0.0,0.041089650145772594
0.0,0.041362973760932946
0.0,0.04200072886297376
0.0,0.042182944606413995
0.0,0.04227405247813411
0.0,0.04254737609329446
0.0,0.042911807580174925
0.0,0.04309402332361516
0.0,0.04354956268221574
0.0,0.043731778425655975
0.0,0.04436953352769679
0.0,0.044551749271137024
0.0,0.044642857142857144
0.0,0.044825072886297376
0.0,0.044916180758017496
0.0,0.04518950437317784
0.0,0.04546282798833819
0.0,0.04582725947521866
0.0,0.04619169096209912
0.0,0.046373906705539356
0.0,0.04664723032069971
0.0,0.04682944606413994
0.0,0.04692055393586006
0.0,0.04710276967930029
0.0,0.04783163265306122
0.0,0.048013848396501455
0.0,0.048104956268221574
0.0,0.04828717201166181
0.0,0.048378279883381926
0.0,0.04856049562682216
0.0,0.04865160349854227
0.0,0.048833819241982504
0.0,0.049107142857142856
0.0,0.04928935860058309
0.0,0.050018221574344025
0.0,0.05029154518950437
0.0,0.05038265306122449
0.0,0.05056486880466472
0.0,0.050838192419825075
0.0,0.05102040816326531
0.0,0.05211370262390671
0.0,0.05229591836734694
0.0,0.052478134110787174
0.0,0.052660349854227406
0.0,0.05366253644314869
0.0,0.05384475218658892
0.0,0.05457361516034986
0.0,0.05475583090379009
0.0,0.0548469387755102
0.0,0.055029154518950435
0.0,0.055849125364431484
0.0,0.05612244897959184
0.0,0.05630466472303207
0.0,0.05657798833819242
0.0,0.05748906705539358
0.0,0.057671282798833816
0.0,0.057762390670553936
0.0,0.05794460641399417
0.0,0.058673469387755105
0.0,0.05885568513119534
0.0,0.05931122448979592
0.0,0.05967565597667639
0.0,0.060222303206997084
0.0,0.060404518950437316
0.0,0.06058673469387755
0.0,0.06076895043731778
0.0,0.0608600583090379
0.0,0.061042274052478133
0.0,0.06113338192419825
0.0,0.061315597667638486
0.0,0.06158892128279883
0.0,0.06186224489795918
0.0,0.0625
0.0,0.06268221574344024
0.0,0.06295553935860058
0.0,0.06313775510204081
0.0,0.06386661807580175
0.0,0.06404883381924198
0.0,0.06477769679300291
0.0,0.06495991253644315
0.0,0.06505102040816327
0.0,0.0652332361516035
0.0,0.06760204081632654
0.0,0.06778425655976676
0.0,0.06842201166180759
0.0,0.06860422740524781
0.0,0.0690597667638484
0.0,0.06924198250728864
0.0,0.07006195335276968
0.0,0.07033527696793003
0.0,0.07106413994169096
0.0,0.0712463556851312
0.0,0.07161078717201166
0.0,0.07179300291545189
0.0,0.07197521865889213
0.0,0.07215743440233237
0.0,0.07325072886297376
0.0,0.07343294460641399
0.0,0.07416180758017493
0.0,0.0745262390670554
0.0,0.07935495626822157
0.0,0.07953717201166181
0.0,0.08217930029154519
0.0,0.08236151603498543
0.0,0.08263483965014577
0.0,0.08281705539358601
0.0,0.08409256559766763
0.0,0.08427478134110787
0.0,0.08627915451895043
0.0,0.08646137026239067
0.0,0.0871902332361516
0.0,0.08737244897959184
0.0,0.08855685131195336
0.0,0.08873906705539358
0.0,0.08928571428571429
0.0,0.08946793002915451
0.0,0.0904701166180758
0.0,0.09065233236151604
0.0,0.09110787172011661
0.0,0.09129008746355685
0.0,0.09311224489795919
0.0,0.09329446064139942
0.0,0.09365889212827988
0.0,0.09384110787172012
0.0,0.09548104956268222
0.0,0.09566326530612244
0.0,0.09639212827988339
0.0,0.09657434402332361
0.0,0.09830539358600583
0.0,0.09848760932944606
0.0,0.0986698250728863
0.0,0.09885204081632654
0.0,0.10003644314868805
0.0,0.10021865889212828
0.0,0.10040087463556852
0.0,0.10058309037900874
0.0,0.10295189504373178
0.0,0.10313411078717201
0.0,0.10431851311953352
0.0,0.10450072886297376
0.0,0.10477405247813411
0.0,0.10495626822157435
0.0,0.10541180758017493
0.0,0.10559402332361516
0.0,0.10732507288629738
0.0,0.10750728862973762
0.0,0.11178935860058309
0.0,0.11197157434402333
0.0,0.11242711370262391
0.0,0.11260932944606414
0.0,0.1168002915451895
0.0,0.11698250728862973
0.0,0.12017128279883382
0.0,0.12035349854227405
0.0,0.12090014577259475
0.0,0.12108236151603499
0.0,0.12381559766763849
0.0,0.12399781341107871
0.0,0.12581997084548105
0.0,0.1260021865889213
0.0,0.12691326530612246
0.0,0.12709548104956267
0.0,0.12755102040816327
0.0,0.12791545189504372
0.0,0.1292820699708455
0.0,0.12946428571428573
0.0,0.1299198250728863
0.0,0.13010204081632654
0.0,0.13083090379008747
0.0,0.13110422740524783
0.0,0.13146865889212828
0.0,0.13174198250728864
0.0,0.13201530612244897
0.0,0.1321975218658892
0.0,0.13237973760932945
0.0,0.13256195335276968
0.0,0.13301749271137026
0.0,0.1331997084548105
0.0,0.13374635568513119
0.0,0.13392857142857142
0.0,0.13447521865889212
0.0,0.13474854227405247
0.0,0.1354774052478134
0.0,0.13565962099125364
0.0,0.13629737609329445
0.0,0.1364795918367347
0.0,0.13666180758017493
0.0,0.13684402332361517
0.0,0.13830174927113703
0.0,0.13848396501457727
0.0,0.1393950437317784
0.0,0.13957725947521865
0.0,0.14067055393586006
0.0,0.1408527696793003
0.0,0.1424927113702624
0.0,0.14267492711370264
0.0,0.14495262390670555
0.0,0.14513483965014579
0.0,0.14759475218658893
0.0,0.14777696793002915
0.0,0.14795918367346939
0.0,0.14832361516034986
0.0,0.14950801749271136
0.0,0.1496902332361516
0.0,0.1506924198250729
0.0,0.15096574344023322
0.0,0.15224125364431487
0.0,0.1524234693877551
0.0,0.15306122448979592
0.0,0.15342565597667637
0.0,0.15451895043731778
0.0,0.15488338192419826
0.0,0.15606778425655976
0.0,0.15625
0.0,0.15716107871720117
0.0,0.15743440233236153
0.0,0.1578899416909621
0.0,0.15807215743440234
0.0,0.15934766763848396
0.0,0.1595298833819242
0.0,0.1611698250728863
0.0,0.16135204081632654
0.0,0.1622631195335277
0.0,0.16244533527696792
0.0,0.16271865889212828
0.0,0.16299198250728864
0.0,0.16308309037900875
0.0,0.16326530612244897
0.0,0.1660896501457726
0.0,0.16627186588921283
0.0,0.16982507288629736
0.0,0.1700072886297376
0.0,0.17055393586005832
0.0,0.17073615160349853
0.0,0.17082725947521865
0.0,0.1710094752186589
0.0,0.1721027696793003
0.0,0.17246720116618075
0.0,0.17283163265306123
0.0,0.17301384839650147
0.0,0.1747448979591837
0.0,0.1749271137026239
0.0,0.17529154518950438
0.0,0.17547376093294462
0.0,0.17775145772594753
0.0,0.17793367346938777
0.0,0.1793002915451895
0.0,0.17948250728862974
0.0,0.18239795918367346
0.0,0.1825801749271137
0.0,0.18412900874635568
0.0,0.18431122448979592
0.0,0.18950437317784258
0.0,0.1896865889212828
0.0,0.19087099125364432
0.0,0.19105320699708456
0.0,0.19150874635568513
0.0,0.19169096209912537
0.0,0.19232871720116618
0.0,0.19251093294460642
0.0,0.20080174927113703
0.0,0.20098396501457727
0.0,0.20353498542274054
0.0,0.20371720116618075
0.0,0.2043549562682216
0.0,0.2045371720116618
0.0,0.20699708454810495
0.0,0.2071793002915452
0.0,0.20872813411078717
0.0,0.2089103498542274
0.0,0.20973032069970846
0.0,0.2099125364431487
0.0,0.21346574344023322
0.0,0.21364795918367346
0.0,0.21428571428571427
0.0,0.2144679300291545
0.0,0.21592565597667637
0.0,0.2161078717201166
0.0,0.21902332361516036
0.0,0.21920553935860057
0.0,0.22394314868804666
0.0,0.22412536443148687
0.0,0.22494533527696792
0.0,0.22512755102040816
0.0,0.22631195335276968
0.0,0.22649416909620992
0.0,0.23123177842565598
0.0,0.23141399416909622
0.0,0.23551384839650147
0.0,0.23569606413994168
0.0,0.23751822157434402
0.0,0.23770043731778426
0.0,0.23943148688046648
0.0,0.23961370262390672
0.0,0.24034256559766765
0.0,0.24052478134110788
0.0,0.24271137026239067
0.0,0.2428935860058309
0.0,0.25100218658892126
0.0,0.2511844023323615
0.0,0.25182215743440234
0.0,0.2520043731778426
0.0,0.2552842565597668
0.0,0.255466472303207
0.0,0.25783527696793
0.0,0.25801749271137026
0.0,0.2597485422740525
0.0,0.2599307580174927
0.0,0.26949708454810495
0.0,0.2696793002915452
0.0,0.28125
0.0,0.28143221574344024
0.0,0.28762755102040816
0.0,0.2878097667638484
0.0,0.2894497084548105
0.0,0.28963192419825073
0.0,0.29582725947521865
0.0,0.2960094752186589
0.0,0.3075801749271137
0.0,0.30776239067055394
0.0,0.3112244897959184
0.0,0.3114067055393586
0.0,0.31769314868804666
0.0,0.3178753644314869
0.0,0.3211552478134111
0.0,0.32133746355685133
0.0,0.3322704081632653
0.0,0.33245262390670555
0.0,0.3432944606413994
0.0,0.34347667638483964
0.0,0.34611880466472306
0.0,0.34630102040816324
0.0,0.3494897959183674
0.0,0.34967201166180756
0.0,0.35167638483965014
0.0,0.3518586005830904
0.0,0.3672558309037901
9.110787172011662e-05,0.3672558309037901
9.110787172011662e-05,0.3810131195335277
0.00018221574344023323,0.3810131195335277
0.00018221574344023323,0.38392857142857145
0.00027332361516034986,0.38392857142857145
0.00027332361516034986,0.3852040816326531
0.00036443148688046647,0.3852040816326531
0.00036443148688046647,0.39249271137026237
0.00045553935860058307,0.39249271137026237
0.00045553935860058307,0.3960459183673469
0.0005466472303206997,0.3960459183673469
0.0005466472303206997,0.40069241982507287
0.0006377551020408163,0.40069241982507287
0.0006377551020408163,0.40643221574344024
0.0007288629737609329,0.40643221574344024
0.0007288629737609329,0.4144497084548105
0.0007288629737609329,0.41463192419825073
0.0007288629737609329,0.41627186588921283
0.0008199708454810496,0.41627186588921283
0.0008199708454810496,0.4227405247813411
0.0009110787172011661,0.4227405247813411
0.0009110787172011661,0.4287536443148688
0.0009110787172011661,0.428935860058309
0.0009110787172011661,0.43002915451895046
0.0010021865889212828,0.43002915451895046
0.0010021865889212828,0.43021137026239065
0.0010932944606413995,0.43021137026239065
0.0010932944606413995,0.43494897959183676
0.0011844023323615161,0.43494897959183676
0.0011844023323615161,0.43658892128279886
0.0012755102040816326,0.43658892128279886
0.0012755102040816326,0.4392310495626822
0.0013666180758017492,0.4392310495626822
0.0013666180758017492,0.44178206997084546
0.0015488338192419825,0.44178206997084546
0.0015488338192419825,0.4418731778425656
0.0016399416909620992,0.4418731778425656
0.0016399416909620992,0.4425109329446064
0.0017310495626822158,0.4425109329446064
0.0017310495626822158,0.44588192419825073
0.0018221574344023323,0.44588192419825073
0.0018221574344023323,0.45244169096209913
0.001913265306122449,0.45244169096209913
0.001913265306122449,0.45326166180758015
0.0020043731778425656,0.45326166180758015
0.0020043731778425656,0.4550838192419825
0.0020954810495626822,0.4550838192419825
0.0020954810495626822,0.4560860058309038
0.002186588921282799,0.4560860058309038
0.002186588921282799,0.4572704081632653
0.0022776967930029156,0.4572704081632653
0.0022776967930029156,0.4573615160349854
0.0023688046647230322,0.4573615160349854
0.0023688046647230322,0.45745262390670555
0.002459912536443149,0.45745262390670555
0.002459912536443149,0.4600947521865889
0.002551020408163265,0.4600947521865889
0.002551020408163265,0.46146137026239065
0.0026421282798833818,0.46146137026239065
0.0026421282798833818,0.46191690962099125
0.0027332361516034984,0.46191690962099125
0.0027332361516034984,0.46319241982507287
0.002824344023323615,0.46319241982507287
0.002824344023323615,0.4633746355685131
0.0029154518950437317,0.4633746355685131
0.0029154518950437317,0.46565233236151604
0.0030065597667638484,0.46565233236151604
0.0030065597667638484,0.4658345481049563
0.003097667638483965,0.4658345481049563
0.003097667638483965,0.46647230320699706
0.0031887755102040817,0.46647230320699706
0.0031887755102040817,0.4683855685131195
0.0032798833819241984,0.4683855685131195
0.0032798833819241984,0.4709365889212828
0.003370991253644315,0.4709365889212828
0.003370991253644315,0.4716654518950437
0.0034620991253644317,0.4716654518950437
0.0034620991253644317,0.4758564139941691
0.003553206997084548,0.4758564139941691
0.003553206997084548,0.4786807580174927
0.003826530612244898,0.4786807580174927
0.003826530612244898,0.48050291545189505
0.003917638483965015,0.48050291545189505
0.003917638483965015,0.4807762390670554
0.004008746355685131,0.4807762390670554
0.004008746355685131,0.48095845481049565
0.004099854227405247,0.48095845481049565
0.004099854227405247,0.4815051020408163
0.004282069970845481,0.4815051020408163
0.004282069970845481,0.4829628279883382
0.004464285714285714,0.4829628279883382
0.004464285714285714,0.48432944606413997
0.004555393586005831,0.48432944606413997
0.004555393586005831,0.4856960641399417
0.004646501457725947,0.4856960641399417
0.004646501457725947,0.48624271137026237
0.0047376093294460644,0.48624271137026237
0.0047376093294460644,0.48760932944606417
0.004919825072886298,0.48760932944606417
0.004919825072886298,0.48815597667638483
0.005010932944606414,0.48815597667638483
0.005010932944606414,0.4888848396501458
0.00510204081632653,0.4888848396501458
0.00510204081632653,0.4900692419825073
0.005193148688046647,0.4900692419825073
0.005193148688046647,0.49034256559766765
0.0052842565597667635,0.49034256559766765
0.0052842565597667635,0.490615889212828
0.005375364431486881,0.490615889212828
0.005375364431486881,0.49107142857142855
0.005466472303206997,0.49107142857142855
0.005466472303206997,0.4930758017492711
0.005557580174927114,0.4930758017492711
0.005557580174927114,0.49316690962099125
0.00564868804664723,0.49316690962099125
0.00564868804664723,0.49362244897959184
0.0058309037900874635,0.49362244897959184
0.0058309037900874635,0.49416909620991256
0.0059220116618075806,0.49416909620991256
0.0059220116618075806,0.4951712827988338
0.006104227405247813,0.4951712827988338
0.006104227405247813,0.49653790087463556
0.006377551020408163,0.49653790087463556
0.006377551020408163,0.498451166180758
0.00646865889212828,0.498451166180758
0.00646865889212828,0.49899781341107874
0.006559766763848397,0.49899781341107874
0.006559766763848397,0.5010021865889213
0.006650874635568513,0.5010021865889213
0.006650874635568513,0.5013666180758017
0.00674198250728863,0.5013666180758017
0.00674198250728863,0.5022776967930029
0.006833090379008746,0.5022776967930029
0.006833090379008746,0.502368804664723
0.006924198250728863,0.502368804664723
0.006924198250728863,0.5040998542274052
0.00701530612244898,0.5040998542274052
0.00701530612244898,0.5046465014577259
0.007106413994169096,0.5046465014577259
0.007106413994169096,0.505466472303207
0.007379737609329446,0.505466472303207
0.007379737609329446,0.5056486880466472
0.007470845481049562,0.5056486880466472
0.007470845481049562,0.5071064139941691
0.0075619533527696795,0.5071064139941691
0.0075619533527696795,0.5085641399416909
0.007653061224489796,0.5085641399416909
0.007653061224489796,0.5100218658892128
0.007744169096209913,0.5100218658892128
0.007744169096209913,0.5101129737609329
0.007926384839650146,0.5101129737609329
0.007926384839650146,0.5116618075801749
0.008017492711370262,0.5116618075801749
0.008017492711370262,0.5121173469387755
0.008108600583090379,0.5121173469387755
0.008108600583090379,0.513301749271137
0.008199708454810495,0.513301749271137
0.008199708454810495,0.5134839650145773
0.008381924198250729,0.5134839650145773
0.008381924198250729,0.5137572886297376
0.008473032069970845,0.5137572886297376
0.008473032069970845,0.514759475218659
0.008564139941690961,0.514759475218659
0.008564139941690961,0.514850583090379
0.008746355685131196,0.514850583090379
0.008746355685131196,0.5158527696793003
0.008837463556851312,0.5158527696793003
0.008837463556851312,0.5162172011661808
0.008928571428571428,0.5162172011661808
0.008928571428571428,0.516490524781341
0.009019679300291546,0.516490524781341
0.009019679300291546,0.5176749271137027
0.009110787172011662,0.5176749271137027
0.009110787172011662,0.5178571428571429
0.009201895043731778,0.5178571428571429
0.009201895043731778,0.5180393586005831
0.009293002915451895,0.5180393586005831
0.009293002915451895,0.5185860058309038
0.009475218658892129,0.5185860058309038
0.009475218658892129,0.5192237609329446
0.009566326530612245,0.5192237609329446
0.009566326530612245,0.520317055393586
0.009657434402332361,0.520317055393586
0.009657434402332361,0.5206814868804664
0.009748542274052478,0.5206814868804664
0.009748542274052478,0.5208637026239067
0.009839650145772596,0.5208637026239067
0.009839650145772596,0.5209548104956269
0.009930758017492712,0.5209548104956269
0.009930758017492712,0.5212281341107872
0.010021865889212828,0.5212281341107872
0.010021865889212828,0.5222303206997084
0.010112973760932944,0.5222303206997084
0.010112973760932944,0.5230502915451894
0.01020408163265306,0.5230502915451894
0.01020408163265306,0.5235058309037901
0.010386297376093295,0.5235058309037901
0.010386297376093295,0.5239613702623906
0.01047740524781341,0.5239613702623906
0.01047740524781341,0.5241435860058309
0.010568513119533527,0.5241435860058309
0.010568513119533527,0.5242346938775511
0.010841836734693877,0.5242346938775511
0.010841836734693877,0.5245080174927114
0.010932944606413994,0.5245080174927114
0.010932944606413994,0.5263301749271136
0.011024052478134112,0.5263301749271136
0.011024052478134112,0.5264212827988338
0.011115160349854228,0.5264212827988338
0.011115160349854228,0.5265123906705539
0.011206268221574344,0.5265123906705539
0.011206268221574344,0.5266946064139941
0.011479591836734694,0.5266946064139941
0.011479591836734694,0.5268768221574344
0.01157069970845481,0.5268768221574344
0.01157069970845481,0.5271501457725948
0.011661807580174927,0.5271501457725948
0.011661807580174927,0.527332361516035
0.011752915451895043,0.527332361516035
0.011752915451895043,0.5274234693877551
0.011844023323615161,0.5274234693877551
0.011844023323615161,0.5275145772594753
0.011935131195335277,0.5275145772594753
0.011935131195335277,0.528152332361516
0.012026239067055394,0.528152332361516
0.012026239067055394,0.5283345481049563
0.012208454810495626,0.5283345481049563
0.012208454810495626,0.5292456268221575
0.012299562682215744,0.5292456268221575
0.012299562682215744,0.5293367346938775
0.01239067055393586,0.5293367346938775
0.01239067055393586,0.529701166180758
0.012481778425655976,0.529701166180758
0.012481778425655976,0.5307033527696793
0.012572886297376093,0.5307033527696793
0.012572886297376093,0.5317055393586005
0.01266399416909621,0.5317055393586005
0.01266399416909621,0.5322521865889213
0.012846209912536443,0.5322521865889213
0.012846209912536443,0.5323432944606414
0.01293731778425656,0.5323432944606414
0.01293731778425656,0.5324344023323615
0.013028425655976677,0.5324344023323615
0.013028425655976677,0.5326166180758017
0.013119533527696793,0.5326166180758017
0.013119533527696793,0.5327077259475219
0.01321064139941691,0.5327077259475219
0.01321064139941691,0.532798833819242
0.013301749271137026,0.532798833819242
0.013301749271137026,0.5337099125364432
0.01348396501457726,0.5337099125364432
0.01348396501457726,0.5345298833819242
0.013575072886297376,0.5345298833819242
0.013575072886297376,0.5346209912536443
0.013666180758017493,0.5346209912536443
0.013666180758017493,0.5347120991253644
0.013757288629737609,0.5347120991253644
0.013757288629737609,0.5350765306122449
0.013939504373177843,0.5350765306122449
0.013939504373177843,0.5352587463556852
0.01403061224489796,0.5352587463556852
0.01403061224489796,0.5360787172011662
0.014212827988338192,0.5360787172011662
0.014212827988338192,0.5361698250728864
0.01430393586005831,0.5361698250728864
0.01430393586005831,0.5373542274052479
0.014395043731778426,0.5373542274052479
0.014395043731778426,0.5377186588921283
0.014486151603498542,0.5377186588921283
0.014486151603498542,0.5381741982507289
0.014577259475218658,0.5381741982507289
0.014577259475218658,0.5385386297376094
0.014668367346938776,0.5385386297376094
0.014668367346938776,0.5386297376093294
0.014850583090379009,0.5386297376093294
0.014850583090379009,0.5405430029154519
0.015032798833819243,0.5405430029154519
0.015032798833819243,0.5407252186588921
0.015123906705539359,0.5407252186588921
0.015123906705539359,0.5412718658892128
0.015215014577259475,0.5412718658892128
0.015215014577259475,0.542182944606414
0.015306122448979591,0.542182944606414
0.015306122448979591,0.5425473760932945
0.015488338192419826,0.5425473760932945
0.015488338192419826,0.543002915451895
0.015579446064139942,0.543002915451895
0.015579446064139942,0.5432762390670554
0.01567055393586006,0.5432762390670554
0.01567055393586006,0.5433673469387755
0.015761661807580176,0.5433673469387755
0.015761661807580176,0.5438228862973761
0.015852769679300292,0.5438228862973761
0.015852769679300292,0.5441873177842566
0.016034985422740525,0.5441873177842566
0.016034985422740525,0.5450983965014577
0.016217201166180757,0.5450983965014577
0.016217201166180757,0.5467383381924198
0.016308309037900873,0.5467383381924198
0.016308309037900873,0.54682944606414
0.01639941690962099,0.54682944606414
0.01639941690962099,0.5471938775510204
0.01649052478134111,0.5471938775510204
0.01649052478134111,0.5473760932944607
0.016672740524781342,0.5473760932944607
0.016672740524781342,0.5481049562682215
0.016763848396501458,0.5481049562682215
0.016763848396501458,0.549198250728863
0.016854956268221574,0.549198250728863
0.016854956268221574,0.5493804664723032
0.01721938775510204,0.5493804664723032
0.01721938775510204,0.5494715743440233
0.01731049562682216,0.5494715743440233
0.01731049562682216,0.5498360058309038
0.017401603498542275,0.5498360058309038
0.017401603498542275,0.5502915451895044
0.017583819241982507,0.5502915451895044
0.017583819241982507,0.550747084548105
0.017674927113702624,0.550747084548105
0.017674927113702624,0.5508381924198251
0.017857142857142856,0.5508381924198251
0.017857142857142856,0.5512937317784257
0.01813046647230321,0.5512937317784257
0.01813046647230321,0.5514759475218659
0.018221574344023325,0.5514759475218659
0.018221574344023325,0.5516581632653061
0.01831268221574344,0.5516581632653061
0.01831268221574344,0.5523870262390671
0.018403790087463557,0.5523870262390671
0.018403790087463557,0.5527514577259475
0.018494897959183673,0.5527514577259475
0.018494897959183673,0.5529336734693877
0.01858600583090379,0.5529336734693877
0.01858600583090379,0.5530247813411079
0.018677113702623906,0.5530247813411079
0.018677113702623906,0.5532069970845481
0.018768221574344022,0.5532069970845481
0.018768221574344022,0.5534803206997084
0.018950437317784258,0.5534803206997084
0.018950437317784258,0.5535714285714286
0.019041545189504374,0.5535714285714286
0.019041545189504374,0.5542091836734694
0.01913265306122449,0.5542091836734694
0.01913265306122449,0.5550291545189504
0.019223760932944606,0.5550291545189504
0.019223760932944606,0.5554846938775511
0.019314868804664723,0.5554846938775511
0.019314868804664723,0.5555758017492711
0.01940597667638484,0.5555758017492711
0.01940597667638484,0.5556669096209913
0.019497084548104955,0.5556669096209913
0.019497084548104955,0.5557580174927114
0.01958819241982507,0.5557580174927114
0.01958819241982507,0.5561224489795918
0.019770408163265307,0.5561224489795918
0.019770408163265307,0.5563046647230321
0.01995262390670554,0.5563046647230321
0.01995262390670554,0.5565779883381924
0.020043731778425656,0.5565779883381924
0.020043731778425656,0.5571246355685131
0.02022594752186589,0.5571246355685131
0.02022594752186589,0.5573979591836735
0.020317055393586005,0.5573979591836735
0.020317055393586005,0.5578534985422741
0.02040816326530612,0.5578534985422741
0.02040816326530612,0.5579446064139941
0.020590379008746357,0.5579446064139941
0.020590379008746357,0.5580357142857143
0.020681486880466473,0.5580357142857143
0.020681486880466473,0.5587645772594753
0.02077259475218659,0.5587645772594753
0.02077259475218659,0.5590379008746356
0.020863702623906705,0.5590379008746356
0.020863702623906705,0.5591290087463557
0.02122813411078717,0.5591290087463557
0.02122813411078717,0.5593112244897959
0.02131924198250729,0.5593112244897959
0.02131924198250729,0.559402332361516
0.02159256559766764,0.559402332361516
0.02159256559766764,0.5594934402332361
0.021865889212827987,0.5594934402332361
0.021865889212827987,0.5596756559766763
0.021956997084548104,0.5596756559766763
0.021956997084548104,0.5604956268221575
0.022048104956268223,0.5604956268221575
0.022048104956268223,0.5605867346938775
0.02213921282798834,0.5605867346938775
0.02213921282798834,0.5606778425655977
0.022230320699708456,0.5606778425655977
0.022230320699708456,0.5611333819241983
0.022321428571428572,0.5611333819241983
0.022321428571428572,0.5612244897959183
0.022503644314868804,0.5612244897959183
0.022503644314868804,0.5614978134110787
0.02259475218658892,0.5614978134110787
0.02259475218658892,0.5626822157434402
0.022685860058309037,0.5626822157434402
0.022685860058309037,0.563228862973761
0.022776967930029153,0.563228862973761
0.022776967930029153,0.563319970845481
0.023050291545189505,0.563319970845481
0.023050291545189505,0.5635021865889213
0.023232507288629738,0.5635021865889213
0.023232507288629738,0.5639577259475219
0.023323615160349854,0.5639577259475219
0.023323615160349854,0.564048833819242
0.02341472303206997,0.564048833819242
0.02341472303206997,0.5644132653061225
0.023505830903790086,0.5644132653061225
0.023505830903790086,0.564868804664723
0.023596938775510203,0.564868804664723
0.023596938775510203,0.5649599125364432
0.023688046647230322,0.5649599125364432
0.023688046647230322,0.5650510204081632
0.02377915451895044,0.5650510204081632
0.02377915451895044,0.5652332361516035
0.024052478134110787,0.5652332361516035
0.024052478134110787,0.5655065597667639
0.02423469387755102,0.5655065597667639
0.02423469387755102,0.5665998542274052
0.024325801749271136,0.5665998542274052
0.024325801749271136,0.5666909620991254
0.024690233236151604,0.5666909620991254
0.024690233236151604,0.5673287172011662
0.024872448979591837,0.5673287172011662
0.024872448979591837,0.5675109329446064
0.0252368804664723,0.5675109329446064
0.0252368804664723,0.5676931486880467
0.025419096209912537,0.5676931486880467
