FPR,TPR
0.0,0.0
0.0,0.0008928571428571428
0.0,0.004464285714285714
0.0017857142857142857,0.004464285714285714
0.0017857142857142857,0.005357142857142857
0.0035714285714285713,0.005357142857142857
0.0035714285714285713,0.00625
0.004464285714285714,0.00625
0.004464285714285714,0.008035714285714285
0.005357142857142857,0.008035714285714285
0.005357142857142857,0.010714285714285714
0.00625,0.010714285714285714
0.00625,0.0125
0.007142857142857143,0.0125
0.007142857142857143,0.01607142857142857
0.008035714285714285,0.01607142857142857
0.008035714285714285,0.02142857142857143
0.008928571428571428,0.02142857142857143
0.008928571428571428,0.027678571428571427
0.009821428571428571,0.027678571428571427
0.009821428571428571,0.029464285714285714
0.010714285714285714,0.029464285714285714
0.010714285714285714,0.03125
0.011607142857142858,0.03125
0.011607142857142858,0.03482142857142857
0.0125,0.03482142857142857
0.0125,0.04375
0.013392857142857142,0.044642857142857144
0.013392857142857142,0.045535714285714284
0.015178571428571428,0.045535714285714284
0.015178571428571428,0.055357142857142855
0.016964285714285713,0.055357142857142855
0.016964285714285713,0.060714285714285714
0.017857142857142856,0.060714285714285714
0.017857142857142856,0.06160714285714286
0.01875,0.06160714285714286
0.01875,0.06428571428571428
0.019642857142857142,0.06428571428571428
0.019642857142857142,0.06696428571428571
0.02142857142857143,0.06696428571428571
0.02142857142857143,0.06785714285714285
0.022321428571428572,0.06785714285714285
0.022321428571428572,0.06964285714285715
0.023214285714285715,0.06964285714285715
0.023214285714285715,0.07053571428571428
0.024107142857142858,0.07053571428571428
0.024107142857142858,0.07410714285714286
0.025,0.07410714285714286
0.025,0.075
0.025892857142857145,0.075
0.025892857142857145,0.08035714285714286
0.027678571428571427,0.08035714285714286
0.027678571428571427,0.08392857142857142
0.02857142857142857,0.08392857142857142
0.02857142857142857,0.08482142857142858
0.030357142857142857,0.08482142857142858
0.030357142857142857,0.08928571428571429
0.03125,0.08928571428571429
0.03125,0.09017857142857143
0.03214285714285714,0.09017857142857143
0.03214285714285714,0.09196428571428572
0.033928571428571426,0.09196428571428572
0.033928571428571426,0.09285714285714286
0.03482142857142857,0.09285714285714286
0.03482142857142857,0.09464285714285714
0.03571428571428571,0.09464285714285714
0.03571428571428571,0.09642857142857143
0.04107142857142857,0.09642857142857143
0.04107142857142857,0.09732142857142857
0.04196428571428571,0.09732142857142857
0.04196428571428571,0.09910714285714285
0.04285714285714286,0.09910714285714285
0.04285714285714286,0.10357142857142858
0.045535714285714284,0.10357142857142858
0.045535714285714284,0.10535714285714286
0.04732142857142857,0.10535714285714286
0.04732142857142857,0.10625
0.048214285714285716,0.10625
0.048214285714285716,0.10803571428571429
0.049107142857142856,0.10803571428571429
0.049107142857142856,0.10892857142857143
0.05089285714285714,0.10892857142857143
0.05089285714285714,0.1125
0.05267857142857143,0.1125
0.054464285714285715,0.1125
0.054464285714285715,0.11785714285714285
0.05714285714285714,0.11785714285714285
0.05714285714285714,0.11964285714285715
0.05803571428571429,0.11964285714285715
0.05803571428571429,0.12678571428571428
0.05892857142857143,0.12678571428571428
0.05892857142857143,0.12946428571428573
0.059821428571428574,0.12946428571428573
0.059821428571428574,0.13214285714285715
0.060714285714285714,0.13214285714285715
0.060714285714285714,0.13839285714285715
0.06339285714285714,0.13839285714285715
0.06339285714285714,0.14107142857142857
0.06428571428571428,0.14107142857142857
0.06428571428571428,0.14464285714285716
0.06607142857142857,0.14464285714285716
0.06607142857142857,0.15089285714285713
0.06785714285714285,0.15089285714285713
0.06785714285714285,0.15535714285714286
0.07053571428571428,0.15535714285714286
0.07053571428571428,0.15625
0.07232142857142858,0.15625
0.07232142857142858,0.16339285714285715
0.07678571428571429,0.16339285714285715
0.07678571428571429,0.16428571428571428
0.07767857142857143,0.16428571428571428
0.07767857142857143,0.16875
0.08035714285714286,0.16875
0.08035714285714286,0.175
0.08482142857142858,0.175
0.08482142857142858,0.1767857142857143
0.08571428571428572,0.1767857142857143
0.08571428571428572,0.17767857142857144
0.0875,0.17767857142857144
0.0875,0.18035714285714285
0.08839285714285715,0.18035714285714285
0.08839285714285715,0.18303571428571427
0.08928571428571429,0.18303571428571427
0.08928571428571429,0.18571428571428572
0.09017857142857143,0.18571428571428572
0.09017857142857143,0.18660714285714286
0.09107142857142857,0.18660714285714286
0.09107142857142857,0.1875
0.09285714285714286,0.1875
0.09285714285714286,0.19107142857142856
0.09375,0.19107142857142856
0.09375,0.19464285714285715
0.09464285714285714,0.19464285714285715
0.09464285714285714,0.1982142857142857
0.09553571428571428,0.1982142857142857
0.09553571428571428,0.20089285714285715
0.09821428571428571,0.20089285714285715
0.09821428571428571,0.20357142857142857
0.1,0.20357142857142857
0.1,0.20892857142857144
0.10089285714285715,0.20892857142857144
0.10089285714285715,0.21160714285714285
0.10178571428571428,0.21160714285714285
0.10178571428571428,0.21517857142857144
0.10446428571428572,0.21517857142857144
0.10446428571428572,0.21607142857142858
